City Key;WWI City ID;City;State Province;Country;Continent;Sales Territory;Region;Subregion;Location;Latest Recorded Population;Valid From;Valid To;Lineage Key
133;4300;Browning;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C8EE55DF580104440CBD765F8CF9756C0;137;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
134;4301;Browning;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CF2CC70A884044440CC1A063D654A57C0;265;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
135;4302;Brownington;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C757A3947781F4340BF373C73456E57C0;107;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
136;4303;Brownlee;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010CED79A3FBDE24454089319F620B2859C0;15;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
137;4304;Brownlee;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010CB790ECB6B0494040F4F52114806E57C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
138;4305;Brownlee;Oregon;United States;North America;Far West;Americas;Northern America;0xE6100000010C04125ECCE067464021E5CC1BCC3B5DC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
139;4306;Brownlee Park;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C4DDBBFB2D22845409DFF0D901E4955C0;2108;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
140;4307;Browns;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C56AAFA4B41304340828472ECEAFE55C0;134;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
141;4308;Browns Lake;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C70F55267A458454027D3B2FFCB0E56C0;2039;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
142;4309;Browns Mills;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010CEF0D74A37EFC43406110A2C64EA552C0;11223;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
143;4310;Browns Valley;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C23E81EC830CC4640DA6F928B563558C0;589;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
144;4311;Brownsboro;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CCE226F14B42640407E9065C144E757C0;1039;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
145;4312;Brownsburg;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CD7D935C6F3EB434094CD661F759955C0;21285;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
146;4313;Brownsburg;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CC7FE68EED7F64240C2F462CD6DD453C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
147;4314;Brownsdale;Florida;United States;North America;Southeast;Americas;Northern America;0xE6100000010C3DBC427AE5E13E404415FE0C6FCE55C0;471;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
148;4315;Brownsdale;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CC7968A32C0DE4540C4C83780A33757C0;676;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
149;4316;Brownson;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C0048B76FFF9744408341881A3BC759C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
150;4317;Brownstown;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C10E5B0A0D50F444017409D97AF0D53C0;2816;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
151;4319;Brownstown;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CD607ED308170434041D9EFE4AE8255C0;2947;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
152;4320;Brownstown;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C276728EE787F4340C7551B52FB3C56C0;759;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
153;4321;Brownsville;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010CDB77FB62A5984240D636C5E3229155C0;836;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
154;4322;Brownsville;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010C32B32A1D07CC414040C23060C95056C0;10292;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
155;4323;Brownsville;Oregon;United States;North America;Far West;Americas;Northern America;0xE6100000010C837060CD5C324640D9AFE02307BF5EC0;1668;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
156;4324;Brownsville;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CA37E726FD9D845406B03C12DE9D156C0;466;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
157;4325;Brownsville;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C4332891F0803444014D10A6792F853C0;2331;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
158;4326;Brownsville;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C85B0BF91E5CE4540D15ED8F5661F56C0;581;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
159;4327;Brownsville;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C37F867AB37F9434040F108136B9054C0;220;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
160;8029;Crofton;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C863710374C5D45402573D135B85F58C0;726;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
161;8030;Croghan;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010CE335AFEAACF245403E2B1F381DD952C0;618;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
162;8031;Cromberg;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C22F0D12C1AEE4340FB41B85D432C5EC0;261;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
163;8032;Crompond;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010CE2DF0CA3C5A54440D33FD2F1627752C0;2292;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
164;8033;Cromwell;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CE2314D220C85444069931EE18F9D57C0;107;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
165;8034;Cromwell;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C6B2112CF23574740F5C594FE943857C0;234;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
166;8035;Cromwell;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C765490FA46B344406571FF91696755C0;512;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
167;8036;Cromwell;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C04BD81131BA34740AB67F79AD4A75EC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
168;8037;Cromwell;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010CC27F5FC88FAB42402C2F54596FB255C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
169;8038;Cromwell;Connecticut;United States;North America;New England;Americas;Northern America;0xE6100000010C5BB164332CCC444067D311C04D2952C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
170;8039;Cromwell;Alabama;United States;North America;Southeast;Americas;Northern America;0xE6100000010C642B1ECD471D4040E04DB7EC901156C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
171;8040;Cromwell;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010CC48CADFE08AC41406FBC61F9C81E58C0;286;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
172;8041;Crook;Colorado;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C8BD8CCC6EF6D4440E3CE3B0444B359C0;110;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
173;8042;Crooked Creek;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C8FC2F5285CEF4E40D9D946F28BC363C0;105;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
174;8043;Crooks;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C3D5EEDCD14D545406752F98DE53358C0;1269;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
175;8044;Crookston;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C5F8ABCF616E3474046802E75EB2658C0;7891;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
176;8045;Crookston;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C4C4B51D3D3764540E64D8FB7263059C0;69;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
177;8046;Crooksville;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C9EC25B316DE243402C9908C0E48554C0;2534;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
178;8047;Croom;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010C10FCB9B255604340A4D23E0CE33053C0;2631;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
179;8048;Cropper;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C8CE77D2DF92743402183CB19404755C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
180;8049;Cropsey;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CCD188B4BFA4D44407DA9447EA21E56C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
181;8050;Crosby;Alabama;United States;North America;Southeast;Americas;Northern America;0xE6100000010C923F1878EE093F40EBC1493F864555C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
182;8051;Crosby;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010C2535FE8EF28E4340B96DDFA37E0C53C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
183;8052;Crosby;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C7C3727405EDF44408CB33396FA9853C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
184;8053;Crosby;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C3719558671E93D400FDA0649FAC357C0;2299;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
185;8054;Crosby;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFEA902FFA5483F4060FAA8D00AC456C0;318;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
186;8055;Crosby;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C6C50453BB83D47402CD8A1F54B7D57C0;2386;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
187;8056;Crosby;North Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C3F81C17F04754840E77118CCDFD259C0;1070;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
188;8057;Crosbyton;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C848BCBA77DD440403634AF343A4F59C0;1741;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
189;8058;Cross;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C95CDC1D8E7A94040B9C667B27F0954C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
190;8059;Cross Anchor;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C09EE51C94A5241404E7D2079E77654C0;126;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
191;8060;Cross City;Florida;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5A283EE367A23D40A6AEC62302C854C0;1728;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
192;8061;Cross Creek;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CE09EE74F1B2A444023FF27DA301A54C0;137;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
193;8062;Cross Cut;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C7D900A0852044040262DA6E37BC858C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
194;5485;Carter Lake;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010CED5E93DA30A54440613E0FA4C1FA57C0;3785;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
195;5486;Carteret;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010C310E89D6E5494440931B45D69A8E52C0;22844;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
196;5487;Cartersville;Georgia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CA154B1E72115414057546930323355C0;19731;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
197;5488;Cartersville;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CB7F0BC546CD5424081CA9D3EA78553C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
198;5489;Carterville;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C2E9E8BD0199342407F01182A5A9C57C0;1891;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
199;5490;Carterville;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C2869595249E14240A8A0EC77F24456C0;5496;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
200;5491;Carthage;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C193DB7D0959642404F1EBBB0DA9357C0;14378;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
201;5492;Carthage;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C93CA6F2C83DE4340B7DDBA519A6455C0;927;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
202;5493;Carthage;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CD2FC31AD4D354440605D7061B8C856C0;2605;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
203;5494;Carthage;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CC629841FE6154640E9CB7795DA6D58C0;144;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
204;5495;Carthage;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C10B9742733FD454048814FBDFFE652C0;3747;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
205;5496;Carthage;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010C80796DDB9C0941408F6104438C2357C0;343;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
206;5497;Carthage;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C883485292514404041E1A249989557C0;6779;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
207;5498;Carthage;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010CE64581994A204240E3C62DE6E77C55C0;2306;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
208;5499;Carthage;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CECACCC4A49AC414023788DA7AFDA53C0;2205;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
209;5500;Carthage;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010C53F1DA00C75D4040008C67D0506256C0;5075;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
210;5501;Carthage;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010CA2FCEE67C2774340620A7B7FA81355C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
211;5502;Carthage;New Mexico;United States;North America;Southwest;Americas;Northern America;0xE6100000010C9162804413F140404A41B79734AA5AC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
212;5503;Carthage;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010C019E59B7E64F46401704A09B479E51C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
213;5504;Cartwright;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C53B5507FACED4040D7EB4D747C2558C0;609;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
214;5505;Cartwright;North Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CCAC16C020CEE4740044E5BC848FB59C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
215;5506;Caruthers;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C9393E4147845424011A9691753F55DC0;2497;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
216;5507;Caruthersville;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C37C7B94DB81842409AE6C2EDF56956C0;6168;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
217;5508;Carver;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C8E8A49C9BC61464065C8B1F50C6857C0;3724;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
218;5509;Carver;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010CA3433B0213D242400E51E0F835C354C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
219;5510;Carver;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010CB44CD07014F144401A7E816ACDB051C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
220;5511;Carville;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010C748C75BBA8373E40AAB9DC6028C656C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
221;5512;Cary;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CE8BCC62E51E5414096F6BCD1FDB153C0;135234;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
222;5513;Cary;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010C8522DDCF29674040BFFB993050BB56C0;313;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
223;5514;Cary;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C8AE4D0C7211B45409FDB95A73D0F56C0;18271;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
224;5515;Carytown;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C38656EBE11A242401A0B5410CD9357C0;271;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
